start,end,CE1,CE2,CR1,SM1,SM2,TM1,XH1,PM1
174350001,174400000,0,0,0,0,0,0,0,0
174400001,174450000,0,0,0,0,0,0,0,0
174450001,174500000,0,0,0,0,0,0,0,0
174500001,174550000,0,0,0,0,0,0,0,0
174550001,174600000,0,0,0,0,0,0,0,0
174600001,174650000,0,0,0,0,0,0,0,0
174650001,174700000,0,0,0,0,0,0,0,0
174700001,174750000,0,0,0,0,0,0,0,0
174750001,174800000,0,0,0,0,0,0,0,0
174800001,174850000,0,0,0,0,0,0,0,0
174850001,174900000,0,0,0,0,0,0,0,0
174900001,174950000,0,0,0,0,0,0,0,0
174950001,175000000,0,0,0,0,0,0,0,0
175000001,175050000,0,0,0,0,0,0,0,0
175050001,175100000,0,0,2,1,0,1,0,0
175100001,175150000,0,0,0,0,0,0,0,0
175150001,175200000,0,0,0,0,0,0,0,0
175200001,175250000,0,0,0,0,0,0,0,0
175250001,175300000,0,0,0,0,0,0,0,0
175300001,175350000,0,0,0,0,0,0,0,0
175350001,175400000,0,0,0,0,0,0,0,0
175400001,175450000,0,0,0,0,0,0,0,0
175450001,175500000,0,0,0,0,0,0,0,0
175500001,175550000,0,0,0,0,0,0,0,0
175550001,175600000,0,0,0,0,0,0,0,0
175600001,175650000,0,0,0,0,0,0,0,0
175650001,175700000,0,0,0,0,0,0,0,0
175700001,175750000,0,0,0,0,0,0,0,0
175750001,175800000,0,0,0,0,0,0,0,0
175800001,175850000,0,0,0,0,0,0,0,0
175850001,175900000,0,0,0,0,0,0,0,0
175900001,175950000,0,0,0,0,0,0,0,0
175950001,176000000,0,0,0,0,0,0,0,0
176000001,176050000,0,0,0,0,0,0,0,0
176050001,176100000,0,0,0,0,0,0,0,0
176100001,176150000,0,0,0,0,0,0,0,0
176150001,176200000,0,0,0,0,0,0,0,0
176200001,176250000,0,0,0,0,0,0,0,0
176250001,176300000,0,0,0,0,0,0,0,0
176300001,176350000,0,0,0,0,0,0,0,0
176350001,176400000,0,0,0,0,0,0,0,0
176400001,176450000,0,0,0,0,0,0,0,0
176450001,176500000,0,0,0,0,0,0,0,0
176500001,176550000,0,0,0,0,0,0,0,0
176550001,176600000,0,0,0,0,0,0,0,0
176600001,176650000,0,0,0,0,0,0,0,0
176650001,176700000,0,0,0,0,0,0,0,0
176700001,176750000,0,0,0,0,0,0,0,0
176750001,176800000,0,0,0,0,0,0,0,0
176800001,176850000,0,0,0,0,0,0,0,0
176850001,176900000,0,0,0,0,0,0,0,0
176900001,176950000,0,0,0,0,0,0,0,0
176950001,177000000,0,0,0,0,0,0,0,0
177000001,177050000,0,0,0,0,0,0,0,0
177050001,177100000,0,0,0,0,0,0,0,0
177100001,177150000,0,0,0,0,0,0,0,0
177150001,177200000,0,0,0,0,0,0,0,0
177200001,177250000,0,0,0,0,0,0,0,0
177250001,177300000,0,0,0,0,0,0,0,0
177300001,177350000,0,0,0,0,0,0,0,0
177350001,177400000,0,0,0,0,0,0,0,0
177400001,177450000,0,0,0,2,2,0,0,0
177450001,177500000,2,1,0,1,1,1,1,1
177500001,177550000,0,0,0,1,1,0,0,0
177550001,177600000,0,0,0,0,0,0,0,0
177600001,177650000,0,0,0,0,0,0,0,0
177650001,177700000,0,0,0,0,0,0,0,0
177700001,177750000,0,0,0,0,0,0,0,0
177750001,177800000,0,0,0,1,1,0,0,0
177800001,177850000,0,0,0,0,0,0,0,0
177850001,177900000,0,0,0,0,0,0,0,0
177900001,177950000,0,0,0,0,0,0,0,0
177950001,178000000,1,1,2,1,1,1,1,1
178000001,178050000,1,1,1,1,1,2,2,1
178050001,178100000,0,0,0,0,0,0,0,0
178100001,178150000,0,0,0,0,0,0,0,0
178150001,178200000,0,0,0,0,0,0,0,0
178200001,178250000,0,1,0,0,0,0,0,0
178250001,178300000,0,0,0,0,0,0,0,0
178300001,178350000,0,0,0,0,0,0,0,0
178350001,178400000,0,0,0,0,0,0,0,0
178400001,178450000,0,0,0,0,0,0,1,0
178450001,178500000,0,0,0,0,0,0,0,0
178500001,178550000,0,0,0,0,0,0,0,0
178550001,178600000,0,0,0,0,0,0,0,0
178600001,178650000,0,0,0,0,0,0,0,0
178650001,178700000,0,0,0,0,0,0,0,0
178700001,178750000,0,0,0,0,0,0,0,0
178750001,178800000,0,0,0,0,0,0,0,0
178800001,178850000,0,0,0,0,0,0,0,0
178850001,178900000,0,0,0,0,0,0,0,0
178900001,178950000,0,0,0,0,0,0,0,0
178950001,179000000,0,0,0,0,0,0,0,0
179000001,179050000,0,0,0,0,0,0,0,0
179050001,179100000,0,0,0,0,0,0,0,0
179100001,179150000,0,0,0,0,0,0,0,0
179150001,179200000,0,0,0,0,0,0,0,0
179200001,179250000,0,0,0,0,0,0,0,0
179250001,179300000,0,0,0,0,0,0,0,0
179300001,179350000,0,0,0,0,0,0,0,0
179350001,179400000,0,0,0,0,0,0,0,0
179400001,179450000,0,0,0,0,0,0,0,0
179450001,179500000,0,0,0,0,0,0,0,0
179500001,179550000,0,0,0,0,0,0,0,0
179550001,179600000,0,0,0,0,0,0,0,0
179600001,179650000,0,0,0,0,0,0,0,0
179650001,179700000,0,0,0,0,0,0,0,0
179700001,179750000,0,0,0,0,0,0,0,0
179750001,179800000,0,0,0,0,0,0,0,0
179800001,179850000,0,0,0,0,0,0,0,0
179850001,179900000,0,0,0,0,0,0,0,0
179900001,179950000,0,0,0,0,0,0,0,0
179950001,180000000,0,0,0,0,0,0,0,0
180000001,180050000,0,0,0,0,0,0,0,0
180050001,180100000,0,0,0,0,0,0,0,0
180100001,180150000,0,0,0,0,0,0,0,0
180150001,180200000,0,0,0,0,0,0,0,0
180200001,180250000,0,0,0,0,0,0,0,0
180250001,180300000,0,0,0,0,0,0,0,0
180300001,180350000,0,0,0,0,0,0,0,0
180350001,180400000,0,0,0,0,0,0,0,0
180400001,180450000,0,1,0,0,0,0,0,0
180450001,180500000,0,0,0,0,0,0,0,0
180500001,180550000,0,0,0,0,0,0,0,0
180550001,180600000,1,1,1,1,1,1,1,1
180600001,180650000,0,0,0,0,0,0,0,0
180650001,180700000,0,0,0,0,0,0,0,0
180700001,180750000,0,0,0,0,0,0,0,0
180750001,180800000,0,0,0,0,0,0,0,0
180800001,180850000,0,0,0,0,0,0,0,0
180850001,180900000,0,0,0,0,0,0,0,0
180900001,180950000,0,0,0,0,0,0,0,0
180950001,181000000,0,0,0,0,0,0,0,0
181000001,181050000,0,0,0,0,0,0,0,0
181050001,181100000,0,0,0,0,0,0,0,0
181100001,181150000,0,0,0,0,0,0,0,0
181150001,181200000,0,0,0,0,0,0,0,0
181200001,181250000,0,0,0,0,0,0,0,0
181250001,181300000,0,0,0,0,0,0,0,0
181300001,181350000,0,0,0,0,0,0,0,0
181350001,181400000,0,0,0,0,0,0,0,0
181400001,181450000,0,0,0,0,0,0,0,0
181450001,181500000,0,0,0,0,0,0,0,0
181500001,181550000,0,0,0,0,0,0,0,0
181550001,181600000,0,0,0,0,0,0,0,0
181600001,181650000,0,0,0,0,0,0,0,0
181650001,181700000,0,0,0,0,0,0,0,0
181700001,181750000,0,0,0,0,0,0,0,0
181750001,181800000,0,0,0,0,0,0,0,0
181800001,181850000,2,1,2,1,1,2,2,3
181850001,181900000,0,0,0,0,0,0,0,0
181900001,181950000,0,0,0,0,0,0,0,0
181950001,182000000,0,0,0,0,0,0,0,0
182000001,182050000,0,0,0,0,0,0,0,0
182050001,182100000,0,0,0,0,0,0,0,0
182100001,182150000,0,0,0,0,0,0,0,0
182150001,182200000,0,0,0,0,0,0,0,0
182200001,182250000,0,0,0,0,0,0,0,0
182250001,182300000,0,0,0,0,0,0,0,0
182300001,182350000,0,0,0,0,0,0,0,0
182350001,182400000,0,0,0,0,0,0,0,0
182400001,182450000,0,0,0,0,0,0,0,0
182450001,182500000,0,0,0,0,0,0,0,0
182500001,182550000,0,0,0,0,0,0,0,0
182550001,182600000,0,0,0,0,0,0,0,0
182600001,182650000,0,0,0,0,0,0,0,0
182650001,182700000,0,0,0,0,0,0,0,0
182700001,182750000,0,0,0,0,0,0,0,0
182750001,182800000,0,0,0,0,0,0,0,0
182800001,182850000,0,0,0,0,0,0,0,0
182850001,182900000,0,0,0,0,0,0,0,0
182900001,182950000,0,0,0,0,0,0,0,0
182950001,183000000,0,0,0,0,0,0,0,0
183000001,183050000,0,0,0,0,0,0,0,0
183050001,183100000,0,0,0,0,0,0,0,0
183100001,183150000,0,0,0,0,0,0,0,0
183150001,183200000,0,0,0,0,0,0,0,0
183200001,183250000,0,0,0,0,0,0,0,0
183250001,183300000,0,0,0,0,0,0,0,0
183300001,183350000,0,0,0,0,0,0,0,0
183350001,183400000,0,0,0,0,0,0,0,0
183400001,183450000,0,0,0,0,0,0,0,0
183450001,183500000,0,0,0,0,0,0,0,0
183500001,183550000,0,0,0,0,0,0,0,0
183550001,183600000,0,0,0,0,0,0,0,0
183600001,183650000,0,0,0,0,0,0,0,0
183650001,183700000,0,0,0,0,0,0,0,0
183700001,183750000,0,0,0,1,1,0,0,0
183750001,183800000,1,1,0,0,0,0,0,0
183800001,183850000,0,0,0,0,0,1,0,0
183850001,183900000,0,0,0,0,0,0,0,0
183900001,183950000,0,0,0,0,0,0,0,0
183950001,184000000,0,0,0,0,0,0,0,0
184000001,184050000,0,1,1,1,1,0,1,1
184050001,184100000,0,0,0,0,0,0,0,0
184100001,184150000,0,0,0,0,0,0,0,0
184150001,184200000,0,0,0,0,0,0,0,0
184200001,184250000,0,0,0,0,0,0,0,0
184250001,184300000,0,0,0,1,1,1,0,0
184300001,184350000,0,1,0,3,3,3,3,3
184350001,184400000,1,4,2,4,0,1,2,0
184400001,184450000,0,1,2,5,4,3,2,2
184450001,184500000,0,0,0,0,0,0,0,0
184500001,184550000,0,0,0,0,0,0,0,0
184550001,184600000,9,6,5,7,6,6,8,6
184600001,184650000,5,7,2,2,2,2,1,4
184650001,184700000,1,4,2,0,0,1,2,3
184700001,184750000,8,5,2,3,3,4,1,5
184750001,184800000,4,2,4,5,3,4,3,3
184800001,184850000,1,1,0,0,0,0,0,0
184850001,184900000,0,0,0,0,0,0,0,0
184900001,184950000,0,0,0,0,0,0,0,0
184950001,185000000,0,0,0,0,0,0,0,0
185000001,185050000,0,0,0,0,0,0,0,0
185050001,185100000,0,0,0,0,0,0,0,0
185100001,185150000,0,0,0,0,0,0,0,0
185150001,185200000,0,0,0,0,0,0,0,0
185200001,185250000,0,0,0,0,0,0,0,0
185250001,185300000,0,0,0,0,0,0,0,0
185300001,185350000,0,0,0,0,0,0,0,0
185350001,185400000,1,1,1,0,0,0,0,1
185400001,185450000,0,0,0,1,1,0,0,0
185450001,185500000,0,0,0,1,1,1,1,2
185500001,185550000,3,5,2,2,2,2,3,7
185550001,185600000,1,1,0,3,2,2,2,3
185600001,185650000,0,0,0,0,0,0,0,0
185650001,185700000,0,0,0,0,0,0,0,0
185700001,185750000,0,0,0,0,0,0,0,0
185750001,185800000,1,0,1,0,0,1,1,1
185800001,185850000,0,0,0,0,0,1,0,0
185850001,185900000,2,8,3,4,2,4,3,7
185900001,185950000,0,0,0,0,0,0,0,1
185950001,186000000,1,1,1,0,0,0,0,0
186000001,186050000,0,0,0,0,0,0,0,0
186050001,186100000,0,0,0,0,0,0,0,0
186100001,186150000,0,0,0,0,0,0,0,0
186150001,186200000,0,0,0,0,0,0,0,0
186200001,186250000,0,0,0,0,0,0,0,0
186250001,186300000,0,0,0,0,0,0,0,0
186300001,186350000,0,0,0,0,0,0,0,0
186350001,186400000,0,0,0,0,0,0,0,0
186400001,186450000,0,0,0,0,0,0,0,0
186450001,186500000,0,0,0,0,0,0,0,0
186500001,186550000,0,0,0,0,0,0,0,0
186550001,186600000,1,1,1,1,1,1,1,1
186600001,186650000,0,0,0,1,2,0,0,1
186650001,186700000,0,0,0,0,0,0,0,1
186700001,186750000,1,0,0,0,0,0,0,0
186750001,186800000,0,0,0,1,1,0,0,1
186800001,186850000,0,0,0,0,0,0,0,0
186850001,186900000,0,0,0,0,0,0,0,0
186900001,186950000,0,0,0,0,0,1,1,0
186950001,187000000,0,0,0,0,0,0,0,0
187000001,187050000,1,4,0,1,1,0,2,4
187050001,187100000,0,0,2,1,2,1,1,0
187100001,187150000,2,2,1,1,1,1,1,2
187150001,187200000,0,0,0,0,0,0,0,0
187200001,187250000,0,0,0,0,0,0,0,0
187250001,187300000,0,0,0,0,0,0,0,0
187300001,187350000,0,0,0,0,0,0,0,0
187350001,187400000,0,1,0,0,0,0,0,0
187400001,187450000,5,2,3,3,3,2,3,3
187450001,187500000,2,2,1,0,0,0,1,0
187500001,187550000,2,2,1,1,2,2,3,1
187550001,187600000,0,0,0,0,0,0,0,0
187600001,187650000,0,0,0,1,1,1,1,0
187650001,187700000,0,0,0,0,0,0,0,0
187700001,187750000,3,6,0,3,1,1,1,6
187750001,187800000,0,0,0,2,2,1,1,0
187800001,187850000,1,1,1,3,3,2,2,4
187850001,187900000,1,1,0,0,0,0,0,2
187900001,187950000,0,0,0,0,0,0,0,0
187950001,188000000,0,0,0,0,0,0,1,0
188000001,188050000,0,0,0,0,0,0,0,0
188050001,188100000,2,4,5,7,5,4,5,9
188100001,188150000,0,2,0,1,1,2,0,1
188150001,188200000,1,3,1,5,5,6,6,1
188200001,188250000,1,0,0,0,0,0,0,0
188250001,188300000,1,6,0,2,0,1,1,1
188300001,188350000,1,2,1,1,0,1,1,1
188350001,188400000,0,0,0,0,0,0,0,0
188400001,188450000,0,0,0,0,0,0,0,0
188450001,188500000,0,0,0,0,0,0,0,0
188500001,188550000,0,0,0,0,0,0,0,0
188550001,188600000,0,0,0,0,0,0,0,0
188600001,188650000,7,3,5,6,6,7,10,7
188650001,188700000,0,0,0,0,0,0,0,0
188700001,188750000,0,0,0,0,0,0,0,0
188750001,188800000,0,0,0,0,0,0,0,0
188800001,188850000,0,0,0,0,0,0,0,0
188850001,188900000,0,1,0,2,3,3,3,1
188900001,188950000,0,1,0,0,0,0,0,0
188950001,189000000,2,0,4,1,0,0,1,0
189000001,189050000,0,0,0,0,0,0,0,0
189050001,189100000,0,0,0,0,0,0,0,0
189100001,189150000,0,0,0,0,0,0,0,0
189150001,189200000,0,0,0,0,0,0,0,0
189200001,189250000,0,0,0,1,1,0,1,0
189250001,189300000,0,0,0,0,0,0,0,0
189300001,189350000,0,0,0,0,0,0,0,0
189350001,189400000,0,0,0,0,0,0,0,0
189400001,189450000,0,0,0,0,0,0,0,0
189450001,189500000,0,0,0,0,0,0,0,0
189500001,189550000,0,0,0,0,0,0,0,0
189550001,189600000,0,0,0,0,0,0,0,0
189600001,189650000,0,0,0,0,0,0,0,0
189650001,189700000,2,1,2,0,1,1,1,1
189700001,189750000,0,1,0,1,1,1,3,0
189750001,189800000,0,0,0,0,0,0,0,0
189800001,189850000,6,6,1,3,3,4,4,1
189850001,189900000,0,0,0,0,0,0,0,0
189900001,189950000,0,0,0,0,0,0,0,0
189950001,190000000,0,0,0,0,0,0,0,0
190000001,190050000,0,0,0,0,0,0,0,0
190050001,190100000,0,0,0,0,0,0,0,0
190100001,190150000,0,0,0,0,0,0,0,0
190150001,190200000,0,0,0,0,0,0,0,0
190200001,190250000,0,0,0,0,0,0,0,1
190250001,190300000,0,0,0,0,0,0,0,0
190300001,190350000,0,0,0,0,0,0,0,0
190350001,190400000,0,0,0,0,0,0,0,0
190400001,190450000,0,0,0,0,0,0,0,0
190450001,190500000,1,1,0,1,1,1,1,3
190500001,190550000,0,0,2,3,2,2,3,0
190550001,190600000,0,0,1,2,2,1,2,0
190600001,190650000,0,0,0,0,0,1,1,1
190650001,190700000,1,0,1,2,2,3,4,3
190700001,190750000,6,4,5,4,4,6,7,4
190750001,190800000,0,0,0,0,0,0,0,0
190800001,190850000,1,1,0,1,1,2,4,2
190850001,190900000,4,3,1,4,3,2,5,4
190900001,190950000,0,0,0,1,1,0,0,0
190950001,191000000,0,0,0,0,0,0,0,0
191000001,191050000,0,0,0,0,0,0,0,0
191050001,191100000,2,1,2,2,3,1,1,3
191100001,191150000,0,0,0,1,0,0,0,0
191150001,191200000,1,1,1,2,3,1,2,1
191200001,191250000,1,0,0,0,0,1,1,1
191250001,191300000,2,1,0,2,2,1,1,2
191300001,191350000,0,0,0,0,0,0,0,0
191350001,191400000,1,1,1,1,0,1,1,2
191400001,191450000,0,0,0,0,0,1,1,0
191450001,191500000,0,0,0,0,0,0,0,0
191500001,191550000,0,0,0,0,0,0,0,0
191550001,191600000,0,0,0,0,0,2,0,0
191600001,191650000,2,2,2,3,3,3,3,4
191650001,191700000,2,1,1,1,0,2,1,1
191700001,191750000,3,0,2,1,0,1,1,2
191750001,191800000,0,0,0,0,0,0,0,0
191800001,191850000,0,0,0,0,0,0,0,0
191850001,191900000,0,0,0,2,2,1,1,0
191900001,191950000,0,0,0,1,1,1,1,0
191950001,192000000,0,5,1,5,3,4,2,4
192000001,192050000,0,0,0,0,0,0,0,0
192050001,192100000,0,0,0,0,0,0,0,0
192100001,192150000,0,0,0,0,0,0,0,0
192150001,192200000,3,6,4,3,2,3,6,4
192200001,192250000,0,0,0,0,0,0,0,0
192250001,192300000,0,0,0,1,1,1,1,1
192300001,192350000,0,0,0,0,0,0,0,0
192350001,192400000,0,0,0,0,0,0,0,0
192400001,192450000,0,0,0,0,0,0,0,0
192450001,192500000,0,0,0,0,0,0,0,0
192500001,192550000,0,0,0,0,0,0,0,0
192550001,192600000,0,0,0,0,0,0,0,0
192600001,192650000,0,1,0,0,1,0,1,0
192650001,192700000,0,0,0,0,0,0,0,0
192700001,192750000,0,0,0,0,0,0,0,0
192750001,192800000,4,2,2,5,5,2,6,3
192800001,192850000,0,0,0,0,0,0,0,0
192850001,192900000,0,0,0,0,0,0,0,0
192900001,192950000,0,0,0,0,0,0,0,0
192950001,193000000,0,0,1,0,0,0,0,0
193000001,193050000,0,0,0,0,0,0,0,0
193050001,193100000,1,0,1,0,0,0,0,0
193100001,193150000,0,0,0,0,0,0,0,0
193150001,193200000,0,0,0,0,0,0,0,0
193200001,193250000,0,0,0,0,0,0,0,0
193250001,193300000,0,0,0,1,1,0,0,1
193300001,193350000,0,0,0,0,0,0,0,0
193350001,193400000,0,0,0,0,0,0,0,0
193400001,193450000,0,0,0,0,0,0,0,0
193450001,193500000,0,0,0,0,0,0,0,0
193500001,193550000,0,0,0,0,0,0,0,0
193550001,193600000,0,0,0,0,0,0,0,0
193600001,193650000,0,0,0,0,0,0,0,0
193650001,193700000,0,1,0,0,0,0,0,0
193700001,193750000,0,0,0,0,0,0,0,0
193750001,193800000,0,0,0,0,0,0,0,0
193800001,193850000,0,0,0,0,0,0,0,0
193850001,193900000,0,0,0,0,0,0,0,0
193900001,193950000,0,0,0,0,0,0,0,0
193950001,194000000,0,0,0,0,0,0,0,0
194000001,194050000,0,0,0,0,0,0,0,0
194050001,194100000,0,0,0,0,0,0,0,0
194100001,194150000,0,0,0,0,0,0,0,0
194150001,194200000,0,0,0,0,0,0,0,0
194200001,194250000,0,0,0,0,0,0,0,0
194250001,194300000,0,0,0,0,0,0,0,0
194300001,194350000,1,3,1,2,0,0,0,1
194350001,194400000,2,2,0,0,0,1,0,1
194400001,194450000,0,0,0,0,0,0,0,0
194450001,194500000,0,0,0,0,0,0,0,0
194500001,194550000,0,0,0,0,0,0,0,0
194550001,194600000,0,0,0,0,0,0,0,0
194600001,194650000,0,0,0,0,0,0,0,0
194650001,194700000,0,0,0,1,1,0,0,0
194700001,194750000,0,0,0,0,0,0,0,0
194750001,194800000,0,0,0,0,0,0,0,0
194800001,194850000,0,0,0,0,0,0,0,0
194850001,194900000,0,0,0,0,0,0,0,0
194900001,194950000,0,0,0,0,0,0,0,0
194950001,195000000,0,0,0,0,0,0,0,0
195000001,195050000,0,0,0,0,0,0,0,0
195050001,195100000,0,0,0,0,0,0,0,0
195100001,195150000,0,0,0,0,0,0,0,0
195150001,195200000,0,0,0,0,0,0,0,0
195200001,195250000,0,0,1,0,0,0,0,0
195250001,195300000,0,0,0,0,0,0,0,0
195300001,195350000,0,0,0,0,0,0,0,0
195350001,195400000,0,1,0,3,3,2,3,3
195400001,195450000,0,0,0,0,0,0,0,0
195450001,195500000,0,0,0,0,0,0,0,0
195500001,195550000,0,2,0,0,0,0,1,2
195550001,195600000,1,5,1,3,0,2,0,2
195600001,195650000,0,0,0,0,0,0,0,0
195650001,195700000,0,0,0,0,0,0,0,0
195700001,195750000,0,0,0,0,0,0,0,0
195750001,195800000,0,0,0,0,0,0,1,0
195800001,195850000,0,0,0,0,0,0,0,0
195850001,195900000,1,0,0,0,0,0,1,0
195900001,195950000,0,0,0,0,0,0,0,0
195950001,196000000,0,0,0,0,0,0,0,0
196000001,196050000,0,0,0,0,0,0,0,0
196050001,196100000,0,0,0,0,0,0,0,0
196100001,196150000,0,0,0,0,0,0,0,0
196150001,196200000,0,0,0,0,0,0,0,0
196200001,196250000,0,0,0,0,0,0,0,0
196250001,196300000,0,0,0,0,0,0,0,0
196300001,196350000,0,0,0,0,0,0,0,0
196350001,196400000,3,5,3,2,2,4,0,2
196400001,196450000,3,5,3,5,5,4,6,6
196450001,196500000,0,0,0,0,0,0,0,0
196500001,196550000,0,0,0,0,0,0,0,0
196550001,196600000,0,0,0,0,0,0,0,0
196600001,196650000,1,1,0,1,1,0,0,0
196650001,196700000,0,0,0,0,0,0,0,0
196700001,196750000,2,1,0,1,0,0,0,1
196750001,196800000,0,1,0,1,1,1,1,1
196800001,196850000,0,1,0,3,3,1,1,0
196850001,196900000,8,6,4,4,4,7,4,5
196900001,196950000,0,0,0,0,0,0,0,0
196950001,197000000,0,0,0,0,0,0,0,0
197000001,197050000,0,0,0,0,0,0,0,0
197050001,197100000,0,0,0,0,0,0,0,0
197100001,197150000,0,0,0,0,0,2,1,0
197150001,197200000,1,2,1,1,1,1,1,0
197200001,197250000,0,0,0,0,0,0,0,0
197250001,197300000,1,0,0,2,2,0,0,0
197300001,197350000,0,0,0,0,0,0,0,0
197350001,197400000,0,0,0,0,0,0,0,0
197400001,197450000,3,6,4,5,5,6,7,4
197450001,197500000,0,0,0,0,0,0,0,0
197500001,197550000,1,2,0,0,1,1,0,0
197550001,197600000,4,4,0,8,7,6,6,7
197600001,197650000,1,2,1,1,1,1,2,1
197650001,197700000,1,3,0,5,3,5,2,3
197700001,197750000,0,1,1,0,0,0,0,0
197750001,197800000,2,1,0,0,0,0,0,0
197800001,197850000,1,0,0,0,0,1,0,0
197850001,197900000,0,0,0,0,0,0,0,0
197900001,197950000,0,0,1,1,0,0,0,0
197950001,198000000,0,0,0,0,0,0,0,2
198000001,198050000,1,2,2,0,0,1,1,1
198050001,198100000,0,0,0,0,0,0,0,0
198100001,198150000,0,0,0,0,0,0,0,0
198150001,198200000,23,7,16,22,6,23,14,17
198200001,198250000,0,0,0,0,0,0,0,0
198250001,198300000,0,0,0,0,0,0,0,0
198300001,198350000,0,0,0,0,0,0,0,0
198350001,198400000,0,0,0,0,0,0,0,0
198400001,198450000,0,0,0,0,0,0,0,0
198450001,198500000,1,0,0,1,1,0,0,0
198500001,198550000,0,0,0,0,0,0,0,0
198550001,198600000,0,0,0,0,0,0,0,0
198600001,198650000,0,0,0,0,0,0,0,0
198650001,198700000,0,0,0,0,0,0,0,0
198700001,198750000,0,0,0,0,0,0,0,0
198750001,198800000,0,0,0,0,0,0,0,0
198800001,198850000,0,0,0,0,0,0,0,0
198850001,198900000,0,0,1,0,0,1,0,0
198900001,198950000,0,0,0,0,0,0,0,0
198950001,199000000,0,0,0,0,0,0,0,0
199000001,199050000,2,1,3,0,0,0,0,3
199050001,199100000,0,1,0,2,0,2,0,2
199100001,199150000,2,0,0,1,1,1,1,1
199150001,199200000,1,1,0,0,0,1,1,0
199200001,199250000,0,0,1,1,1,1,1,1
199250001,199300000,0,0,0,0,0,0,0,1
199300001,199350000,4,5,4,3,4,3,4,3
199350001,199400000,0,0,0,2,0,1,0,0
199400001,199450000,3,6,5,5,5,5,3,3
199450001,199500000,0,0,0,0,0,0,0,0
199500001,199550000,3,2,3,2,2,3,1,3
199550001,199600000,5,5,3,3,3,6,3,5
199600001,199650000,0,0,0,0,0,1,1,0
199650001,199700000,0,0,0,0,0,0,0,0
199700001,199750000,0,0,0,0,0,1,0,0
199750001,199800000,0,0,0,0,0,0,0,0
199800001,199850000,0,0,0,0,0,0,0,0
199850001,199900000,2,1,2,2,1,2,3,2
199900001,199950000,0,0,0,0,0,0,0,0
199950001,200000000,0,0,0,0,0,0,0,0
200000001,200050000,0,0,0,0,0,0,0,0
200050001,200100000,0,0,0,0,0,0,0,0
200100001,200150000,0,0,0,0,0,0,0,0
200150001,200200000,0,0,0,0,0,0,0,0
200200001,200250000,4,2,2,6,6,2,4,3
200250001,200300000,0,0,0,0,0,0,0,0
200300001,200350000,0,0,0,0,0,0,0,0
200350001,200400000,0,0,0,0,0,0,0,0
200400001,200450000,0,1,0,0,0,0,0,0
200450001,200500000,0,0,0,0,0,0,0,0
200500001,200550000,0,0,0,0,0,0,0,0
200550001,200600000,0,0,0,0,0,0,0,0
200600001,200650000,1,0,0,1,1,1,1,0
200650001,200700000,0,2,1,2,2,1,0,3
200700001,200750000,0,0,0,0,0,0,0,0
200750001,200800000,0,0,0,0,0,1,1,0
200800001,200850000,6,9,6,11,12,9,8,7
200850001,200900000,1,0,0,2,3,0,0,0
200900001,200950000,2,2,1,6,6,2,1,1
200950001,201000000,3,2,3,5,5,1,3,2
201000001,201050000,0,0,0,0,0,0,0,0
201050001,201100000,1,3,3,1,1,3,3,4
201100001,201150000,0,0,0,0,0,0,0,0
201150001,201200000,0,0,0,0,0,0,0,0
201200001,201250000,1,2,1,1,1,2,1,2
201250001,201300000,0,4,2,4,3,2,2,2
201300001,201350000,4,4,2,2,2,2,2,2
201350001,201400000,4,5,4,3,2,3,4,3
201400001,201450000,0,0,0,0,0,0,0,0
201450001,201500000,3,4,2,4,4,3,4,0
201500001,201550000,0,0,0,0,0,0,0,0
201550001,201600000,0,0,0,0,0,0,0,0
201600001,201650000,0,0,0,0,0,0,0,0
201650001,201700000,0,0,0,0,0,0,0,0
201700001,201750000,0,0,0,0,0,0,0,0
201750001,201800000,0,0,0,0,0,0,0,0
201800001,201850000,0,0,0,0,0,0,0,0
201850001,201900000,0,0,0,0,0,0,0,0
201900001,201950000,0,0,0,0,0,0,0,0
201950001,202000000,0,0,0,0,0,0,0,0
202000001,202050000,0,0,0,0,0,0,0,0
202050001,202100000,1,1,1,1,1,1,2,1
202100001,202150000,0,0,0,0,0,1,0,0
202150001,202200000,0,2,0,1,1,1,1,0
202200001,202250000,0,0,0,1,1,2,2,2
202250001,202300000,1,1,1,4,4,1,0,3
202300001,202350000,0,0,0,0,0,0,0,2
202350001,202400000,0,1,1,2,2,1,1,1
202400001,202450000,0,0,0,0,0,0,0,0
202450001,202500000,0,0,0,0,0,0,0,0
202500001,202550000,0,0,0,0,0,0,0,0
202550001,202600000,0,0,0,0,0,0,0,0
202600001,202650000,0,0,0,0,0,0,0,0
202650001,202700000,0,0,0,0,0,0,0,0
202700001,202750000,0,0,1,1,1,1,2,0
202750001,202800000,0,0,0,0,0,0,0,0
202800001,202850000,0,0,0,0,0,0,0,0
202850001,202900000,0,0,0,0,0,0,0,0
202900001,202950000,0,0,0,0,0,0,0,0
202950001,203000000,0,0,0,0,0,0,0,0
203000001,203050000,5,6,2,6,0,4,1,2
203050001,203100000,0,0,0,0,0,0,0,0
203100001,203150000,0,0,0,0,0,0,0,0
203150001,203200000,0,1,0,1,1,0,0,2
203200001,203250000,0,0,0,2,2,1,1,1
203250001,203300000,0,0,0,0,0,0,0,0
203300001,203350000,0,0,1,1,1,0,0,0
203350001,203400000,0,0,0,0,0,0,0,0
